semestre,curso,achou_util,feedback,sentimento,sentimento_predito
2022.1,Ciência da Computação,SIM,trazer mais temas ligados ao mercado de trabalho e mais ex alunos para darem depoimento.,,Negativo
2022.1,Ciência da Computação,UM POUCO,horario melhor,,Positivo
2022.1,Licenciatura em Computação (noturno),SIM,"O programa já está muito bom, mas se tivesse mais de uma aula onde alunos que já passaram pelo CIC contam suas experiências seria muito bom, porque escutar as experiências de quem já passou pelo o que você está passando é algo muito motivador, me motivou bastante a continuar no curso e acho que pode motivar outras pessoas também.",,Positivo
2022.1,Ciência da Computação,UM POUCO,Mudar o horário,,Positivo
2022.1,Licenciatura em Computação (noturno),SIM,eu gostei do jeito que foi,,Positivo
2022.1,Ciência da Computação,SIM,Somente a revisão do horário da aula!,,Negativo e Positivo
2022.1,Licenciatura em Computação (noturno),SIM,"O horário, as vezes é curto d+ para alguns assuntos que foram abordados, e eu tinha aula no mesmo dia, e tinha a necessidade de jantar no RU, então era bem corrido. Acho que poderia ser no sábado pela manhã, ia ser uma boa. Mas fora isso, amei!",,Positivo
2022.1,Ciência da Computação,UM POUCO,"Não atrasar muito nas datas em que os questionários são disponibilizados, pois teve algumas vezes que eu tive que responder sobre uma palestra que eu não lembrava de tudo.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,"Só a questão do horário, acredito que poderiam ter encaixado melhor pra grade de cic bacharelado.",,Negativo e Positivo
2022.1,Ciência da Computação,SIM,Mudar o horário.,,Positivo
2021.2,Licenciatura em Computação (noturno),,"Para mim, o ideal agora seria o modelo remoto de ensino, pois posso ter mais acesso a computador, pois estudo em casa. Gosto desse modelo por ser mais dinâmico e mais difícil, pois exige mais desempenho, pesquisa, estudo dos conteúdos ministrados. Mas o modelo presencial também faz falta a socialização, o ambiente, as sensações....",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"​Apesar de nada substituir o ensino presencial, este modelo remoto conseguir ser bastante satisfatório. O uso de ferramentas como o moodle e o teams ajudaram muito nesse processo, melhorando a realização das atividades e a comunicação com alunos e professores.",N/P,Negativo
2021.2,Licenciatura em Computação (noturno),,"Olha complicado essa questão, mas acho bom, para o momento que stamos, não há mais o que falar isso teve como uma solução. Gosto de pensar assim, que somos adaptaveis então acredito bastante nisso, que foi uma solução passageira.",N/P,Negativo
2021.2,Ciência da Computação,,"Apesar dos pontos negativos do ensino remoto, acho que foi bom. Ter as aulas gravadas, a liberdade de poder assistir na hora que quiser e montar a própria grade horaria são bons pontos (aulas assíncronas). E a ajuda de monitores e fóruns ativos no aprender3 ajuda muito.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"O modelo de ensino remoto oferece diversas vantagens em relação ao ensino presencial, como por exemplo a possibilidade de uma comunicação mais rápida entre os alunos e o corpo docente. Entretanto, a falta de socialização e conversas &amp;quot;cara a cara&amp;quot; foi algo que me prejudicou bastante, como diria o meu saudoso professor Lamar: &amp;quot;essa é a parte ruim do ensino remoto, nós professores não conseguimos ver as caras de interrogação de vocês&amp;quot;.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Como dito anteriormente, o modelo de ensino remoto tem seus prós e seus contras. 
Como ponto positivo, vale dizer que o EAD parece permitir uma melhor difusão do conteúdo, uma vez que todas as aulas ficam disponíveis para serem assistidas e revisadas sempre que necessário. Além disso, o material digital disponibilizado supriu, pelo menos nas disciplinas que cursei, todas as minha necessidades teóricas adicionais. 
Apenas como contraponto, me lembro de ter tido aulas presenciais com professores iranianos e russos, que mal falavam português. Não havia videoaula gravada, o material gratuito por vezes era escasso na BCE, professores desmotivados davam, por vezes, 30min de aula e iam embora. Mas no semestre atual, tudo aconteceu de forma contrária ao que eu esperava e isso me deixou bastante feliz.

Tivemos excelentes professores na bancada de computação, todos muito empenhados em passar o conhecimento com excelência. Só tenho elogios. O mesmo posso dizer dos monitores, que criaram diversos canais de comunicação para facilitar a interação conosco. Todos de parabéns.

Enfim, acredito que com a ressalva de algumas disciplinas que exigem a presença física das pessoas, como os laboratórios, o formato EAD da UnB parece maduro o suficiente para atender todas as demandas de ensino teóricas, talvez com mais qualidade até que o ensino presencial.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Gosto da fácil acessibilidade e contato que o modelo propõe. Contudo, acho que é um modelo mais sensível à fatores externos à educação em si, desde o ambiente físico para os estudos quanto à concentração ou formas de adaptação do estudante.",N/P,Positivo
2021.2,Licenciatura em Computação (noturno),,"A minha única reclamação é com as provas que foram mal escritas. Tive que usar o sistema do teste pra ver como é para o algoritmo funcionar ao invés de ler o texto. De resto, a disciplina oferece monitores, videos no youtube tempo pra fazer cada teste.",N/P,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),,"Apesar de perdemos muita coisa relacionado a subjetividade das discussões de algumas disciplinas da licenciatura (as disciplinas de humanas), subjetividade essa que conseguimos no diálogo presencial, e também da vivência acadêmica no câmpus, houve muitos avanços sobretudo na parte de deslocamento até a universidade. O grande tempo gasto nesta etapa utilizamos para fazer tarefas e estudar mais um pouco.
Como tudo nessa vida há prós e contras, a vivência do ensino remoto também fortaleceu a comunicação entre os estudantes e professores via os canais de diálogo das plataformas, mas ainda prefiro aulas presenciais.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Algumas coisas ,como as monitorias on-line, canais de tira dúvidas no discord, ter acesso a aulas anteriores gravadas foram inovações  que melhoraram muito o ensino que só chegaramaté nós, alunos,através do ensino remoto.
  Fora isso, acho que o mais chateante é a falta de socialização e a falta de um ambiente propício para estudar na minha casa, que eu senti algumas vezes.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"não acho que eu consiga me acostumar com ensino remoto, mas claro que há algumas vantagens como ter mais tempo pra rotina diária graças a não ter que se locomover do local de moradia até a universidade. ainda assim, sinto que no ensino presencial é muito mais fácil compreender os conteudos e se sentir mais conectado aos colegas e aos professores",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Bem complicado, com suas vantagens e desvantagens , eu tenho suspeitas que vou aprender e reter mais o conteúdo no presencial, além de ter mais interações sociais com a galera da faculdade ,além de não ter que lidar com problemas técnicos como minha internet ficar lenta e travar minha aula, mas vou sentir falta da conveniência da aula ser em minha casa e não ter que me locomover até a universidade",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Acho que é um bom modelo. Consegui acompanhar as aulas e as professoras pareceram compreensíveis com dificuldades técnicas de alunos. Dada a situação do país, creio que não havia uma opção melhor para ter aulas nesse momento, mas sinto que a parte social da universidade foi muito prejudicada.",N/P,Positivo
2021.2,Ciência da Computação,,"Acho que o modelo de ensino remoto está funcionando muito bem até aqui, os professores, monitores e tutores estão bem acessíveis e isso ajuda muito. Algumas matérias como C1 poderiam ser mais padronizadas, mas o maior problema do ensino à distância é a falta de convivência entre os estudantes, mesmo que isso possa ser contornado, ainda é bem diferente do que seria no presencial.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Eu achei meio 50/50, gostei da liberdade de estudar no meu tempo,também consegui organizar melhor meu dia/estudos, visto que não precisava me locomover para ir estudar, porém demorei para me disciplinar no estudo o que ocasionou num desfoco muitas vezes que eu precisava me concentrar, além disso, sou meio tímido então não tive iniciativa de tentar novas amizades pela ambiente online.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Apesar de achar o ensino presencial muito melhor para o meu aprendizado, entendo o porque do ensino remoto e sinceramente esperava muito menos das aulas, o que me fez me surpreender bastante. Gostei bastante de como os professores estão se esforçando para ter o máximo de contato possível mesmo no ensino remoto.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Achei o modelo de ensino remoto bem organizado e consegui me adaptar bem, apesar de pessoalmente preferir o ensino presencial.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Acredito que com o modelo de ensino remoto a quantidade de informação absorvida é maior comparada com o presencial mas, acredito que demanda mais tempo do aluno. No curso de Ciência da Computação não faz tanta falta as matérias presenciais, mas o contato humano faz bastante falta.",N/P,Negativo
2021.2,Ciência da Computação,,"O Ensino Remoto tem seu benefícios por haver a necessidade de me deslocar até a Universidade, tempo gasto no transito e o incômodo de sair de casa, são problemas evitados pelo ensino remoto mas, a respeito da questão da aprendizagem, é mais complicado me concentrar mais durante as aulas, seja por motivos externos como coisas que acontecem na casa ou na rua; ou por motivos internos, de me manter focado na aula.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"não é ruim, mas também não é bom. É vantajoso para pessoas como eu que não residem no DF, mas se tratando do lado mental é desgastante",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Sinto muita falta do contato humano que o ensino presencial nos oferece e acredito que minha saúde mental agradeceria se o próximo semestre fosse totalmente presencial (sei que é bem inviável). Entretanto, julgo que tenho mais facilidade para aprender no ensino remoto e gosto muito de poder ter um controle maior do meu tempo; ter a opção de escolher o horário que quero assistir as aulas e poder assisti-las quantas vezes forem necessárias me proporcionam uma independência muito positiva.",N/P,Negativo e Positivo
2021.2,Ciência da Computação,,"Um pouco decepcionante por não poder ter essa experiência presencialmente. No ensino médio a gente fica ansioso para conhecer esse universo que é a UnB e não poder aproveitar todas essas vantagens é muito triste. Acho que os professores, salvo uma excessão, ministrou bem a matéria e aproveitei muito, apesar das notas não tão boas. Acredito que nem todas as matérias precisam ser presenciais, mas seria ótimo conhecer a faculdade e trocar esses momentos com professores e colegas.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"Sem meias palavras. Achei péssimo. O sentimento de pertencimento à UNB é praticamente nulo, a convivência com os professores e com os colegas de turma é pouco mais que mera formalidade, as plataformas e métodos de ensino virtual são completamente descentralizadas, alguns professores foram bastante desorganizados com seus materias e os problemas técnicos  causaram extremo prejuízo para vários alunos. Eu mesmo tive uma lista zerada por problemas na plataforma do Teams. Sinceramente não vejo ponto positivo algum no EAD fora o fato de estarmos seguindo as recomendações sanitárias. Fora isso, espero que acabe o mais cedo possível.",NEGATIVO,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),,"Apesar de não achar tão ruim, dada a situação emergencial que estamos passando, é visível que os professores têm se dedicado para dar um ensino de qualidade, alguns com mais e outros com menos disposição e/ou conhecimento, mas se esforçam. É que ainda é estranho eu ter entrado em uma universidade e nem ter sequer ido nela até então, ainda é meio estranho para mim.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"Eu sinceramente odeio ensino remoto, eu entendo que precise ser assim por causa da situação que estamos passando mas simplesmente não me desce esse sistema, prefiro muito mais presencial, mas em relação a estudos acho que dá pra levar tranquilo por mais que haja perdas também há coisas que se tornam mais práticas no remoto, como a locomoção pra faculdade.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"Para mim, como aluno que já teve presencial, digo que não me adaptei em nada ao ensino remoto, meu rendimento caiu e eu notei uma enorme dificuldade em me concentrar nas matérias dado o modelo, talvez por me acostumar sempre ao presencial não tenha ido tão bem com este modelo, que não me permite tirar proveito do ensino totalmente autodidata, pois eu preciso comparecer as aulas ainda.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"Particularmente eu não gosto do ensino remoto. Tenho muita dificuldade pra ter foco e algumas aulas chegam a ter aproximadamente, e às vezes ultrapassam, duas horas. É muito tempo para ficar sentado em frente ao computador tendo que absorver o conteúdo. Porém o fato de ter as aulas gravadas e pode assistir posteriormente pra caso tenha perdido a aula ou mesmo para reforçar/revisar o conteúdo é um ponto positivo. As monitorias também ficaram mais &amp;quot;acessíveis&amp;quot; no formato remoto.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"O ensino remoto, na minha visão, possui muito mais desvantagens do que vantagens em relação ao presencial. Porém, dado o cenário atual em que estamos, vejo que o CIC e também os professores de IAUC têm conseguido transformar a experiência de ensino remoto em algo prazeroso, instigante e bastante produtivo.",NEGATIVO,Negativo
2021.2,Ciência da Computação,,"O ensino remoto atrapalhou o meu aprendizado de certa forma. Estudar em casa dá um conforto maior, mas fica muito mais fácil se distrair das aulas. Também, as limitações tecnológicas acabaram   dificultando meus estudos.",NEGATIVO,Positivo
2021.2,Ciência da Computação,,"O modelo de ensino remoto é uma experiência que estamos convivendo a +/-  2 anos, por isso estamos mais adaptados do que antes. Porém, na minha opinião, é uma forma de ensino inferior já que o aluno precisa &amp;quot;correr&amp;quot; atrás de todo o conteúdo com pouca ajuda, já que é um ensino em que o professor não pode avaliar cada aluno individualmente durante as aulas.",NEGATIVO,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),,"não acredito que o modelo de ensino remoto fez muita diferença em matérias como APC onde o ensino é muito ligado a computadores, porem em matérias como ISC ou Calculo 1 senti dificuldade prestando atenção na aula dos professores, é difícil engajar nessas matérias em uma aula online, também gostaria de ter participado dos laboratórios de ISC oque é algo que não tive a chance de fazer",NEGATIVO,Negativo
2021.2,Ciência da Computação,,horrivel,NEGATIVO,Negativo
2021.2,Licenciatura em Computação (noturno),,"Bom, eu não consigo comparar com o ensino presencial da UnB pois ainda não tive aulas presenciais, mas vou comparar com as minhas antigas aulas do Ensino Médio. Posso dizer que não estou gostando do ensino remoto, pois percebi várias mudanças no meu comportamento, na minha capacidade de prestar atenção, meu sono, falta de rotina, tudo isso parece ter sido afetado com o ensino EaD.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"Eu até prefiro esse modelo de ensino remoto por ter mais tempo para estudar e não ter muitas distrações universitárias, acredito que aprendo mais no EAD.",POSITIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"Em algumas disciplinas como APC, o ensino a distância se mostrou bem produtivo para mim. O pagina dessa disciplina no Aprender 3 ficou bem organizada e fácil de procurar os conteúdos, exercícios e trabalhos. De longe foi a disciplina mais organizada. Em ISC o professor Lamar conseguiu transmitir bem o conteúdo de forma clara e que com certeza vai me ajudar no futuro.",POSITIVO,Positivo
2021.2,Ciência da Computação,,"O modelo de ensino remoto funcionou muito bem para mim. Apesar de problemas de conexão terem atrapalhado algumas vezes, todos os professores gravaram as aulas, então nunca fui prejudicado por conta disso. Além disso, mesmo sem problemas de conexão a possibilidade de rever aulas é muito útil.",POSITIVO,Negativo e Positivo
2021.2,Ciência da Computação,,"Eu já tinha alguma facilidade em aprender por EAD por já ter feito alguns cursos online então eu sei que fazer as coisas no meu tempo era algo essencial, tirando Calculo todas as materias sempre foram bem flexiveis com os conteudos e eu pude seguir bastante no meu tempo",POSITIVO,Positivo
2021.2,Ciência da Computação,,Antes de retirar as disciplinas eu ainda permaneci nelas por um mês e meio. Nesse período senti que o departamento se organizou bem para o ensino remoto. Não tive problemas em assistir aulas nem com entrega de atividades.,POSITIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Apesar de não ter sido meu primeiro semestre como universitário, foi um semestre muito corrido, puxado e estressante. Acho que talvez eu não tenha me organizado direito e acabei tendo algumas dificuldades. Talvez minha principal dificuldade tenha sido o EAD. Eu prefiro o ensino presencial, eu consigo ter mais foco, consigo me dedicar mais e é algo mais dinâmico",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Essa transição de Ensino Médio para Universidade é muito brusco. Entretanto, acho que consegui aproveitar muita coisa. Por sorte, tive bons amigos que me ajudaram em várias dúvidas, mas não consegui ser o aluno exemplar que gostaria de ser. Muitas matérias tiveram notas baixas e tive que optar por desistir de una delas, pois o rendimento estava realmente muito baixo. Meu maior foco ainda é o conhecimento, mas adoraria receber uma boa avaliação considerando o tanto que aprendi e não pude reproduzir isso esse semestre. Como trabalho, moro sozinho e me sustento, foi uma experiência muito louca acredito que estarei mais adaptado para o próximo semestre.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Esse primeiro semestre na Universidade de Brasília foi, levemente chocante pelo fator da dificuldade elevada e inesperada das matérias do curso, muitas vezes nem sendo por culpa do conteúdo mas principalmente pelas avaliações ao decorrer do semestre mas importante para me adequar ao ritmo Universitário Federal",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Foi uma experiência bem diferente do Ensino Médio. O conteúdo é bem mais denso e complexo. Apesar disso, eu senti que todas as matérias que eu tive vão ser úteis na minha vida profissional.",NEGATIVO,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Gostei muito desse semestre, apesar de estar indo muito mal nas notas. Sempre tive o sonho de cursar na UNB e agora estou cursando na minha área de trabalho. Eu sou apenado do sistema penitenciário, com todas as dificuldades de estudo e acesso a informação, mas gosto muito do ambiente universitário e mais ainda, numa das melhores universidades do Brasil e do mundo.",NEGATIVO,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"No geral, achei bom. Mas senti falta da interação com a turma. O semestre passou e conversei com quase ninguém da turma. Entre as disciplinas a que mais tive dificuldade foi a de algoritmos. Mais especificamente por causa da prova 1.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"O meu primeiro semestre no curso foi bem puxado, aconteceu um choque de realidade ao sair do ensino médio e entrar diretamente na universidade, onde você realmente precisa estudar e colocar esforço se você quiser aprender e passar nas matérias. Fora isso, o primeiro semestre foi bem proveitoso, consegui aprender bastante coisa de programação, como um computador realmente funciona e como a matemática rege o universo (essa parte foi um pouquinho exagerada, mas realmente me ajudou a compreender alguns fenômenos naturais).",NEGATIVO,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Para ser bem sincero, ainda me sinto um pouco no escuro, mas esta disciplina deu para esclarecer muita coisa que eu tinha dúvida sobre a UnB. Esses últimos dois anos de ensino remoto têm sido difíceis para mim, e acho que isso tem afetado diretamente no meu desempenho, o que por consequência me desmotiva. Mas vamos seguindo.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Por ter sido remoto, muito da experiência de ser calouro foi perdida, está disciplina teria tido um proveito ainda maior se fosse presencial, mas acredito que foi feito o melhor que o departamento pode dado as condições adversas, a iniciativa inclusive poderia se estender para mais cursos dentro da universidade, inclusive com palestras que englobassem não só os alunos da disciplina de Computação, mas outros departamentos.",NEGATIVO,Negativo
2021.2,Ciência da Computação,SIM,"Sinceramente achei bastante cansativo mentalmente. O conteúdo em si não foi o mais desafiador, mas o volume de trabalho e os curtos prazos de entrega para tudo são extremamente sufocantes e raramente contribuem com um aprendizado sólido. Com excessão da matéria de APC (que teve uma abordagem prática e de avaliações excelentes na minha opinião) as outras matérias deixaram uma sensação de muito trabalho feito para pouco aprendizado consolidado.",NEGATIVO,Negativo e Positivo
2021.2,Ciência da Computação,UM POUCO,trágico! tive de cancelar 2 disciplinas por motivos de empurrar com a barriga toda a matéria até a metade do semestre AAAaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaáaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,NEGATIVO,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Rapaz é bem complicado, no começo é um sonho depois vocÊ percebe que não é tão facil assim. Correria demais, então tive que me desdobrar para entregar tudo e algumas coisas ainda não conseguir mesmo entregar. Mas acontece, a vida é assim prioridades onde cada um tem as suas. Gostei bastante do primeiro semestre.
Dito isso agradeço a todos que me ajudaram professores monitores... enfim obrigado.",NEGATIVO,Positivo
2021.2,Ciência da Computação,SIM,"Esse semestre apresentou muitos novos desafios para mim, visto que eu vim direto do ensino médio, então as diferenças entre o colégio e a faculdade foram algo que eu percebi desde as primeiras semanas. Apesar de ter demorado um pouco até que eu me acostumasse com o ritmo de estudos, esse primeiro semestre foi muito proveitoso e estou bastante animado para continuar o curso.",P/N,Negativo
2021.2,Ciência da Computação,SIM,"Esse semestre foi um inicio de uma nova experiência, a transição do que vimos no ensino médio para o ensino superior, e posso dizer que foi uma troca dolorosa no começo, mas que com o passar do tempo estou me sentindo mais apto e produtivo. Estou gostando muito do curso e planejo aproveita-lo ao máximo, muito obrigado pelo apoio no começo, o que me fez persistir e não entrar em completa depressão (brincadeira).",P/N,Negativo
2021.2,Ciência da Computação,SIM,"eu particularmente achei muito curto, as matérias ficaram densas com muita coisa em pouco tempo, apesar disso, consegui superar e ir bem em quase todas as matérias",P/N,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Eu passei um pouco de dificuldade, a matéria é (obviamente) bem mais difícil que no ensino medio e tudo bem mais corrido, principalmente em calculo 1(até tive que trancar calculo :(  ) , mas foi muito legal, aprendi muita coisa , tanto em APC, quanto ISC(que também passei dificuldade , mas consegui passar, além de achar uma matéria bem interessante, o que me mostrou que o computador não é uma caixa magica que executa os comandos) .",P/N,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Foi um semestre diferente, desafiador, mas não tão difícil (apesar de ter algumas dificuldades) como eu pensei que seria. As dificuldades não foram somente com o conteúdo, mas também como encaixar as tarefas nessa nova rotina de trabalhos e estudos à distância (o que é novo para mim).",P/N,Negativo
2021.2,Ciência da Computação,SIM,"Já fui calouro em outras ocasiões e posso dizer que me surpreendi com o formato atual da UnB. Desde o processo de matrícula - quando a SAA me auxiliou bastante na transferência de meus créditos anteriores -, até a conclusão de avaliações e projetos na plataforma do aprender3, pude perceber uma grande evolução nos processos da Universidade.

Estava um pouco cético quanto ao formato EAD, mas fui positivamente surpreendido. A evolução do moodle foi realmente visível e hoje a plataforma parece estar bastante madura, capaz de atender aos mais diversos objetivos.
As ferramentas Microsoft, como o Teams, parecem ter um grande potencial também, apesar de não terem sido tão exploradas para as aulas, com exceção de IAUC, que salvo engano, teve todos os encontros dentro daquela plataforma.

Um ponto negativo do ensino à distância é a redução do contato entre os alunos. Os laços de amizade que surgem durante a faculdade costumam ser os mais duradouros e acho que esse é um processo importante na vida das pessoas. E o formato EAD, em que pese todo o esforço positivo para atingir um grau de excelência, no quesito social parece deixar um pouco a desejar. De todo modo, entendemos a cautela que o momento requer e acredito que esse fato será devidamente compensado num futuro próximo.

Concluindo, posso dizer que minha experiência esse semestre foi bastante positiva. Consegui aproveitar bastante as aulas, pude fazer diversas revisões assistindo várias vezes as videoaulas em que tive mais dificuldade, enfim, o formato EAD também tem suas recompensas e isso me ajudou bastante.",P/N,Negativo
2021.2,Ciência da Computação,SIM,"Meu primeiro semestre foi de certa forma tranquilo, com apenas 3 materias e já sabendo Python eu consegui focar bastante em calculo e ISC, senti que foi bem dificil socializar com outros colegas de curso e o trabalho em grupo de ISC ajudou bastante isso",P/N,Positivo
2021.2,Ciência da Computação,SIM,"O primeiro semestre foi bastante cansativo apesar de eu não ser totalmente calouro, as matérias foram bastante puxadas as matérias de 60h certamente demandaram mais de 60h e principalmente trabalhos levaram bastante tempo para serem feitos, gostei bastante de participar da maratona de programação, e em geral gostei bastante e espero ter conseguido boas notas.",P/N,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Senti dificuldades no início pois perdi o ritmo de estudo depois do enem, então meio que fiquei uns 5 meses fazendo nada de útil, e quando começou as aulas estavam para mim acelerado, então tive que recuperar esse tempo que eu fiquei parado, no final meio que eu consegui. Sendo assim depois que recuperei o ritmo, o semestre até que foi bom.",P/N,Negativo e Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"Entrei com o pensamento de que seria parecido com o Ensino Médio, porém, está sendo completamente diferente. A atenção e disposição dos professores é muito mais aparente, tive que estudar os assuntos mais afundo para conseguir entender o conteúdo. Foi uma experiência muito boa para um primeiro semestre, ainda estou me adaptando, mas creio que irei progredir muito ainda!",POSITIVO,Positivo
2021.2,Ciência da Computação,SIM,"Essa é a segunda vez que eu inicio um curso na UnB, a primeira foi há alguns anos e foi bem ruim, pois eu tinha acabado de terminar o ensino médio e o choque foi gigante. Esse semestre, apesar das dificuldades e de ainda não podermos aproveitar a UnB ao máximo, foi bem mais tranquilo, pois eu estou mais preparado e com a certeza de estar fazendo algo que eu quero e gosto.",POSITIVO,Negativo
2021.2,Ciência da Computação,SIM,Essa foi minha segunda experiência como calouro na UnB pois eu mudei de curso depois de dois anos no meu curso anterior. Entretanto um pouco antes desse semestre começar surgiu uma oportunidade de estudar fora um bacharel e vim. Por isso acabei retirando as demais matérias da unb e segui só com essa. Então foi um semestre bem diferente pra mim.,POSITIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Esse primeiro semestre achei que foi bem tranquilo, principalmente por ser modelo remoto e por não ter tantas disciplinas para cursar.",POSITIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Está sendo uma experiência excelente, apesar do nível de cobrança das matérias, tenho me adaptado bem e pretendo continuar cada vez mais motivado",POSITIVO,Positivo
2021.2,Ciência da Computação,SIM,"Este não foi meu primeiro semestre na UnB. Minha experiência com o ensino foi positiva, tive professores e monitores com bastante acessibilidade.",POSITIVO,Positivo
2021.2,Ciência da Computação,SIM,"Eu já venho de outro curso em outra universidade, consegui aproveitar calculo 1 que ajudou bastante, então por já ter certa experiência com ensino superior esse semestre foi tranquilo pra mim, consegui levar todas as matérias sem muitas dificuldades, não deixei assunto acumular quase nenhuma semana.",POSITIVO,Negativo
2021.2,Ciência da Computação,SIM,"Foi bom.
 Aprendi bastante, principalmente com a matéria de ISC - que mudou bastante minha visão sobre o que é, e como funciona de fato um computador.
Fiquei ainda mais apaixonado com computação, me senti confortável com a quantidade de recursos on-line ofertados e estou amando o curso.",POSITIVO,Positivo
2021.2,Ciência da Computação,SIM,"foi meu primeiro semestre num curso novo em um bom tempo, definitivamente foi um ótimo semestre embora ainda seja esquisito ter aula remota e eu sinta falta da UnB presencial. consegui acumular bastante conhecimento e gostei bastante do primeiro semestre no curso novo. espero conseguir concluir este, e trabalhar com o mesmo no futuro",POSITIVO,Positivo
2021.2,Licenciatura em Computação (noturno),SIM,"foi uma experiência divertida, entrar para a Unb sempre foi um sonho meu, ver a realização desse sonho foi incrível, estou gostando muito do curso, especialmente a parte que envolve programação sendo que a parte envolvendo circuitos lógicos e bases numéricas foi definitivamente a parte mais chata",POSITIVO,Negativo
2021.2,Ciência da Computação,SIM,"Foi uma experiência muito boa, me fez aprender bastante sobre o curso e me ajudou decidir sobre atuar nessa área no futuro. Apesar de não poder usufruir de todos os espaços da UnB, por conta da pandemia, achei que os professores, monitores e tutores nos acolheram muito bem e me fez me sentir abraçado pela universidade. Com certeza não foram só flores durante o semestre kkkkkk. Percebi que as matérias exigiram bastante de mim o que fez mudar o bastante a minha rotina.",POSITIVO,Positivo
2021.2,Ciência da Computação,SIM,"Gostei muito das disciplinas e dos professores. O conteúdo é o que eu esperava mesmo quando me inscrevi no curso. O fato de ser remoto foi um pouco estranho, e fez parecer que, de certa forma, ainda não entrei na UnB direito, pois ainda nem conheci os colegas direito. Mas, por outro lado, gostei do ganho de tempo por não precisar me deslocar até a universidade.",POSITIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"Não foi meu primeiro semestre na UNB, eu vim de engenharias da FGA. Mas quanto a este semestre, senti algumas diferenças: Todas disciplinas já são focadas na area da computação logo no 1º semestre e algumas achei puxado para calouros (ISC). Apesar de não estar fazendo as mesmas disciplinas que os calouros, percebi isso.",POSITIVO,Negativo e Positivo
2021.2,Ciência da Computação,SIM,"No geral gostei bastante do primeiro semestre, principalmente da disciplina ISC. O professor é muito bom e o conteúdo foi bem interessante. Além disso ISC também foi, na minha opinião, a matéria mais desafiadora desse semestre, principalmente devido ao projeto final. As outras matérias também foram interessantes, porém bem menos desafiadoras, mas gostei da forma que foram ministradas, todas foram bem organizadas.",POSITIVO,Positivo
2021.2,Ciência da Computação,SIM,"No início, como eu estava muito acostumado com a &#039;facilidade&#039; do ensino médio, senti dificuldade em acompanhar o conteúdo das matérias. Mas, com o tempo, acostumei-me com o estilo das aulas e sinto que estou totalmente adaptado ao &#039;ensino universitário&#039;.",POSITIVO,Positivo
